Dimension: 5

Sample seed: 5

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.007794632374282351,0.12594541660687691,2.591142809296035,0.7797633241044245,35.66313719749451
SF-SFD average,0.014549640047469782,0.12639695078863478,2.4880672570459375,1.4575731964394225,
LHS,0.003921187106267876,0.15444933989211143,2.6102051522198497,0.3868152273772113,
Sobol,0.0017136747534114427,0.20085875206535064,2.804264684766014,0.16460393682354937,
Random best,0.007703163072106278,0.1328762778378952,2.581163508367191,0.7682434115779808,
Random average,0.015274939383996352,0.1268503163834231,2.4752715089534694,1.5317260277656306,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.004112951796338971,0.1290198467805303,3.879638278218237,0.5791703150074347,68.10276103019714
SF-SFD average,0.007376336892200667,0.0951171544768543,3.712966299542312,1.05846667278726,
LHS,0.0020054983517900915,0.07279865179169023,3.71024003899327,0.2906769160807284,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.00481263720195102,0.06462034001517668,3.7528609662433183,0.6997352815153485,
Random average,0.007723030063525764,0.09362323739705959,3.699696721966011,1.1085610818562075,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.002957793088681715,0.07925028332594337,4.731197844522688,0.5222917184160136,109.7951009273529
SF-SFD average,0.004870270370289342,0.07676584687796202,4.639617391321676,0.8618916266599613,
LHS,0.0011957686829138225,0.06753472521009816,4.699009882829417,0.21238110876403077,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721834,0.048836649547471155,
Random best,0.0029160947309321283,0.09075342036258266,4.796663479055923,0.5117726964908078,
Random average,0.005056873913521755,0.07979377787973083,4.610708000194566,0.8937664709642533,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.0023698114671784065,0.048848324089425174,5.45254890532071,0.4900676345759852,133.58117985725403
SF-SFD average,0.003588056702619272,0.07068253125266524,5.414963230946514,0.735013264250657,
LHS,0.0010937823637149346,0.0574967634347245,5.527754090071276,0.22511628721482801,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378697,0.03275554688059073,
Random best,0.0020406011356790543,0.06125930707110094,5.570405601140815,0.4190707063237471,
Random average,0.0038221829307399967,0.07055579139544003,5.411137822243456,0.7826389848573447,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.0017076482341498167,0.07653739621612941,6.1367646251219545,0.3896688108025466,199.65829014778137
SF-SFD average,0.002948003454322435,0.06280694262085341,6.049124890138519,0.6776038139496515,
LHS,0.0006767812868995193,0.08330380478201078,6.149395156325412,0.15393265430594769,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361542,0.021903797521103177,
Random best,0.0015356875861973762,0.04215236176636323,6.165166522880921,0.35591305514623256,
Random average,0.003042051681288902,0.06479559278781885,6.09589108687672,0.6980822738901259,
