Dimension: 10

Sample seed: 6

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 10
Sf-sfd,0.047496540923158914,0.39802253918371755,2.3326673547032812,12.82299378718309,60.796162605285645
SF-SFD average,0.06554474662704853,0.40105516261285473,2.1401149143430693,17.70636503088862,
LHS,0.03981727293527548,0.494347898818158,2.238130383614606,10.385212856792133,
Sobol,0.02399215777984809,0.5112265046557152,2.6690477109637207,6.190680481952726,
Random best,0.05269745191595021,0.44328767686117715,2.088283783774234,14.02916706282392,
Random average,0.07035558845422132,0.41272090604596373,2.1817070626346706,18.918949501184727,

Sample size: 200


The dimension of the input space is: 10
Sf-sfd,0.02416925069735898,0.36488987886772156,3.4176213863724154,9.330538304724783,109.92329120635986
SF-SFD average,0.03410475480030802,0.3565391170524969,3.354370972678077,13.20789974788184,
LHS,0.01889477089431857,0.4276264391248005,3.3756229378478815,7.132907012455833,
Sobol,0.009976676208006463,0.3443265761099846,3.9288469801760257,3.8654349180136167,
Random best,0.028808012494756063,0.44828984514273756,3.430573389870548,10.788753454911681,
Random average,0.03574756752475612,0.3534261749076634,3.375867029399668,13.85958737443137,

Sample size: 300


The dimension of the input space is: 10
Sf-sfd,0.0176643610291376,0.38464548635471074,4.449947778201549,8.279987057341135,161.59588313102722
SF-SFD average,0.022311210232820382,0.32629652811343746,4.309148240595685,10.690107870934074,
LHS,0.012592481452185833,0.33655595985059233,4.306947243126466,6.009876629242794,
Sobol,0.0057707200335297415,0.3443265761099846,4.865532266044492,2.7374715421183766,
Random best,0.01783799044512957,0.4055334868509764,4.2772518333380445,8.306988185203876,
Random average,0.023462058528578644,0.31842260970921465,4.302824270426864,11.270651165916293,

Sample size: 400


The dimension of the input space is: 10
Sf-sfd,0.01361808369875428,0.326597454447868,5.166694950866705,7.523786244323453,245.8356533050537
SF-SFD average,0.016902366603476247,0.2980275833316594,5.060834724012826,9.439326129103272,
LHS,0.008322196989484443,0.2618748172164009,5.295585776042168,4.699721374718227,
Sobol,0.0036581394522379185,0.3443265761099846,5.664594899508441,2.0032983682068672,
Random best,0.013337985293563115,0.33674791631237805,4.930175664369153,7.351571924115847,
Random average,0.017948373235421342,0.30343402898409066,5.0755906338412835,10.002820444189803,

Sample size: 500


The dimension of the input space is: 10
Sf-sfd,0.010717548585223113,0.283013731117963,5.579611196919053,6.728024869096764,348.76976251602173
SF-SFD average,0.013717868167275375,0.2871462486685285,5.755302676196963,8.591462828027723,
LHS,0.0077590247640064725,0.3279785374803988,5.495411487749758,4.796574103297365,
Sobol,0.00254276000924758,0.3443265761099846,6.35776326223809,1.5566704365047768,
Random best,0.010113845793341625,0.3305252378997583,5.885531562330688,6.235516886022978,
Random average,0.014258286643928591,0.2871562698830889,5.754369652546687,8.930466815125358,
