Dimension: 15

Sample seed: 2

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 15
Sf-sfd,0.20184625695251235,0.7042549162874152,2.051060343045272,94.62754599621229,94.50579905509949
SF-SFD average,0.22970973878685028,0.6660683705479564,1.883448942911504,109.12976574663581,
LHS,0.18970571174699957,0.6473685281810316,1.9650769872428224,90.58516812612912,
Sobol,0.16445867365120526,0.8442923604082593,2.31546507968257,73.56085493683923,
Random best,0.20988053913379545,0.7008977163826976,1.8410844040126646,98.63813773556403,
Random average,0.2532691883237714,0.6773729652762023,1.9305519155484776,119.91033724211236,

Sample size: 200


The dimension of the input space is: 15
Sf-sfd,0.10468708000004456,0.6506341362675644,3.0165348051608007,70.54267329710163,175.72016644477844
SF-SFD average,0.11899922583644919,0.6026999650930355,3.04212157363254,81.37506630441548,
LHS,0.08554705689489817,0.5825085116034526,3.0533324006268066,58.85365536627358,
Sobol,0.06594801569633324,0.7276013238879088,3.814931797358358,43.211571343359985,
Random best,0.10380119717073777,0.5905900778520671,3.265221853868264,71.16433816739189,
Random average,0.12634183486749145,0.6145023184944549,3.1357881161355903,86.03193845896807,

Sample size: 300


The dimension of the input space is: 15
Sf-sfd,0.06854513014244024,0.6206474263439385,4.149653894288983,56.99428798204294,248.2058744430542
SF-SFD average,0.08128764125177186,0.5709206663523942,4.080687298702253,68.63808964278586,
LHS,0.05936480875381811,0.583358282377372,4.143856689715524,49.928055716793686,
Sobol,0.03954833890970866,0.5866889712399658,4.709186516459299,33.154501642785526,
Random best,0.07101933719129194,0.6024844075507747,4.260825171875039,59.35551363109857,
Random average,0.0859224911328531,0.5763961316677706,4.081792610704073,72.41919486246985,

Sample size: 400


The dimension of the input space is: 15
Sf-sfd,0.05211960811338301,0.596438095813726,4.857133157834337,50.40221274552222,369.80661702156067
SF-SFD average,0.06027897641512183,0.5414547738648737,4.797424736618641,59.28331939003543,
LHS,0.04363059649370671,0.4986073693285344,4.981491842888713,43.434405698869156,
Sobol,0.027627598824668365,0.5866889712399658,5.631197968044668,26.72645667768653,
Random best,0.05525666743492064,0.5544248886003482,4.703371270765916,54.14927545735636,
Random average,0.06381736174859409,0.5499764175962113,4.862715969632146,62.586266590810304,

Sample size: 500


The dimension of the input space is: 15
Sf-sfd,0.04276050523589925,0.596174443765286,5.501473778928628,46.22615182322825,505.29077100753784
SF-SFD average,0.04813150965741051,0.5297174591291064,5.4482020050704305,53.10813602816673,
LHS,0.03417865427109934,0.4731520260240626,5.636437262094284,38.320258022529785,
Sobol,0.020737810381625366,0.5866889712399658,6.280348323958174,22.430380053544443,
Random best,0.04372012488698607,0.5481036356456617,5.571790948381449,47.94668151692239,
Random average,0.051285894798420203,0.5312098373820043,5.55103226499896,56.534162405274536,
