Dimension: 20

Sample seed: 2

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 20
Sf-sfd,0.605229304305074,0.8842416125521756,1.6169754542609598,430.7884991065286,103.87849402427673
SF-SFD average,0.6746310655171275,0.8750740662383621,1.6154813159132502,481.44158007474346,
LHS,0.6229903680766,1.0419059587799078,1.8312572956065254,423.4866522917186,
Sobol,0.8617777281271719,1.0250762166785454,2.1959189734392273,587.5966666144548,
Random best,0.7260611419531138,0.9567686953768144,1.666996774481047,506.21951821194875,
Random average,0.8222546920038691,0.9106843046282646,1.7232834803502732,580.7248553316438,

Sample size: 200


The dimension of the input space is: 20
Sf-sfd,0.33569408411569324,0.90612757101148,2.763464899947773,335.2794834694975,267.02225255966187
SF-SFD average,0.35648570969263,0.7999575358853133,2.7937511903653176,366.6395142895695,
LHS,0.3476812038372019,0.7928341937327014,2.7318973751566564,358.3244957205978,
Sobol,0.3330679327919226,0.9527086693180398,3.642890053011315,327.2803689275619,
Random best,0.37324518735967604,0.9136905325974001,3.0661052502925124,371.5916317802008,
Random average,0.41468766745479513,0.8442949665544941,2.9474715587991773,421.1510179962512,

Sample size: 300


The dimension of the input space is: 20
Sf-sfd,0.2444211900623321,0.9015494280763233,3.7750396483907633,299.026924786216,415.521089553833
SF-SFD average,0.25789570572734427,0.8066812399058783,3.8133340795668342,323.88261810833774,
LHS,0.22404422771980403,0.847704193784516,3.92496443939941,278.109287126788,
Sobol,0.19787171571604656,0.8931826624799025,4.465677495884411,242.15606597830666,
Random best,0.24872594802971282,0.8861159794373914,3.7376854574286584,305.6419923321601,
Random average,0.2766905516048574,0.7960955144924878,3.8767189831055493,348.39858932904013,

Sample size: 400


The dimension of the input space is: 20
Sf-sfd,0.18030690838857932,0.8338503576533656,4.668882754375784,259.3403865887186,555.7215576171875
SF-SFD average,0.1923139674521826,0.7598477775131842,4.537247382498611,282.3519121571939,
LHS,0.16624931238241647,0.8041594424825279,4.455126278167222,241.20269956918256,
Sobol,0.13856653970714383,0.8812555407627234,5.423492625874332,196.3317503204263,
Random best,0.18052927854549594,0.7874695045717826,4.701145092172615,262.94891485945595,
Random average,0.20635058100037743,0.771317302751648,4.658237817863768,301.95087390780884,

Sample size: 500


The dimension of the input space is: 20
Sf-sfd,0.14263410316064462,0.8171565485373578,5.111567850508223,230.47871122715492,898.5494709014893
SF-SFD average,0.15390235547022804,0.7463665453185496,5.179334453266009,253.4930612345318,
LHS,0.13265507518649233,0.750110096716483,5.389917229869867,218.1485059919945,
Sobol,0.10522325515463482,0.7967696774760649,6.238567754829733,170.5400379704037,
Random best,0.14748989551839653,0.7829977078101482,5.385383761900459,240.40341985006134,
Random average,0.16476492593392414,0.7563114707911338,5.33336305980512,270.53267178206715,
