Dimension: 10

Sample seed: 8

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 10
Sf-sfd,0.04863750404334288,0.44586158685216626,2.2542108632918243,12.914144117010544,60.13425135612488
SF-SFD average,0.06579955409512993,0.4157360518930407,2.1275091282588243,17.689954645158736,
LHS,0.03776721085711898,0.3997072285201443,2.18532162932742,10.205453385609971,
Sobol,0.02399215777984809,0.5112265046557152,2.6690477109637207,6.190680481952726,
Random best,0.051712560114689055,0.47483626379440025,2.343514840730022,13.57175873237561,
Random average,0.07101488821970195,0.4163276206481348,2.1682444642114245,19.078304437442654,

Sample size: 200


The dimension of the input space is: 10
Sf-sfd,0.025228182639989605,0.4289199106717334,3.3954469986955,9.51794213658295,108.26369380950928
SF-SFD average,0.03261631950643896,0.3494056260719488,3.3189647627984873,12.673301763349283,
LHS,0.017275021603962326,0.3686072867569125,3.496627245289976,6.656346182851176,
Sobol,0.009976676208006463,0.3443265761099846,3.9288469801760257,3.8654349180136167,
Random best,0.025389938272352808,0.35885597857157786,3.5039498479187423,9.816782169586146,
Random average,0.03491434578251787,0.3569725440155633,3.355253203865293,13.522594638316697,

Sample size: 300


The dimension of the input space is: 10
Sf-sfd,0.017611284307861297,0.3304651040637869,4.272427456194575,8.4249849645378,182.93566608428955
SF-SFD average,0.02232390955030935,0.3237588807941459,4.294719493764907,10.706248950745838,
LHS,0.012497295385073048,0.24016444112632912,4.288509103077163,6.168581856876804,
Sobol,0.0057707200335297415,0.3443265761099846,4.865532266044492,2.7374715421183766,
Random best,0.01627296971595449,0.3953259197430962,4.414549004297999,7.600050570664098,
Random average,0.02328845942186687,0.3262603317082125,4.307820727325552,11.156176205333615,

Sample size: 400


The dimension of the input space is: 10
Sf-sfd,0.01294110310514629,0.30678476119751613,5.1502603251729395,7.200326860152314,222.6438970565796
SF-SFD average,0.016840397334282917,0.3082232882942845,5.070182589281754,9.367812278986852,
LHS,0.00847964366077214,0.36560420485310013,5.116514330004592,4.621621782266389,
Sobol,0.0036581394522379185,0.3443265761099846,5.664594899508441,2.0032983682068672,
Random best,0.012785955373809887,0.2721939936064991,5.183749359109074,7.198943758849081,
Random average,0.017426328733699512,0.30286914059629405,5.0859818131420464,9.712317091532332,

Sample size: 500


The dimension of the input space is: 10
Sf-sfd,0.010668410957596297,0.28797309598912774,5.767256498532666,6.6798888339798,293.612185716629
SF-SFD average,0.013602242594607126,0.2900997982165417,5.769131161402548,8.505133317513064,
LHS,0.007077970130194622,0.32750149677083146,5.751044084125129,4.3711582753014335,
Sobol,0.00254276000924758,0.3443265761099846,6.35776326223809,1.5566704365047768,
Random best,0.009658771469521543,0.30057574483101523,5.966039675981954,6.015704774111617,
Random average,0.01374428200565687,0.28442718243240556,5.75540385898075,8.617936450571273,
