Dimension: 20

Sample seed: 1

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 20
Sf-sfd,0.6200491581695529,0.8995122027658045,1.6612009513291752,439.36057375456534,113.47145080566406
SF-SFD average,0.6539340537474717,0.8412402017056368,1.5954626669627618,471.1071932975749,
LHS,0.6965604251178412,0.9748613641158013,1.7912336187640385,482.84905707719923,
Sobol,0.8617777281271719,1.0250762166785454,2.1959189734392273,587.5966666144548,
Random best,0.7219014606505043,0.9893227018691224,1.638322292154968,498.7304464167568,
Random average,0.823295610618867,0.9145737980765475,1.753089374313921,580.6205702670362,

Sample size: 200


The dimension of the input space is: 20
Sf-sfd,0.34033337300768274,0.895090454415561,2.8434686968485767,340.86770835656216,240.99234795570374
SF-SFD average,0.3637767779530204,0.8206667703588519,2.852224067274265,371.9364955113719,
LHS,0.3362995414921306,0.8547997868092029,3.121028757304206,340.28380441776716,
Sobol,0.3330679327919226,0.9527086693180398,3.642890053011315,327.2803689275619,
Random best,0.36765917111503743,0.9203156535982167,2.8746525942344467,365.5988969270833,
Random average,0.4065770468270501,0.8424071726301466,2.9388735821833256,413.0432339210768,

Sample size: 300


The dimension of the input space is: 20
Sf-sfd,0.2342097389580351,0.8237680908951488,3.6845935405711683,292.8532692008645,331.02500343322754
SF-SFD average,0.2480485714605522,0.7653201160460857,3.7004998704244727,315.1365470059888,
LHS,0.22724299643115398,0.7331324434664679,3.6917499187443537,291.1949349690224,
Sobol,0.19787171571604656,0.8931826624799025,4.465677495884411,242.15606597830666,
Random best,0.2305161286527886,0.7926621095107151,3.891837174900873,290.51653002420267,
Random average,0.27010975327644277,0.7995714009457131,3.8751854420286436,339.79866418489917,

Sample size: 400


The dimension of the input space is: 20
Sf-sfd,0.17732488411308633,0.8368282385507336,4.677573422103823,254.8369012286276,578.0520167350769
SF-SFD average,0.19109904689057394,0.7594230807995918,4.575153395031647,280.5279385429904,
LHS,0.16736277829135382,0.8186333758022553,4.57570035916021,241.78627755245265,
Sobol,0.13856653970714383,0.8812555407627234,5.423492625874332,196.3317503204263,
Random best,0.1819689615357074,0.7435197456512374,4.615495485257077,268.26538913277534,
Random average,0.202926896040942,0.7718428649237488,4.670354623749027,296.8406550169144,

Sample size: 500


The dimension of the input space is: 20
Sf-sfd,0.14333018435878042,0.7705157478635317,5.177475766363245,234.5239902337967,609.7047588825226
SF-SFD average,0.15488240298347591,0.740208258826236,5.25009869970138,255.44987054729722,
LHS,0.13559105472457578,0.7855913260253817,5.255947155345999,220.91804373980665,
Sobol,0.10522325515463482,0.7967696774760649,6.238567754829733,170.5400379704037,
Random best,0.14681605017899813,0.7632981455047242,5.398616863548613,240.57573046884022,
Random average,0.16323660617207103,0.7505809433139231,5.335393637955853,268.3838219264892,
