Dimension: 5

Sample seed: 3

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.0073094382272695935,0.12619483132998835,2.4813839920617444,0.7328314987323055,29.016960382461548
SF-SFD average,0.014321168029753759,0.1266200153497157,2.4854960666670687,1.4339772164487379,
LHS,0.0057248789285451185,0.1282745989410809,2.554174302182616,0.5725222263623969,
Sobol,0.0017136747534114427,0.20085875206535064,2.804264684766014,0.16460393682354937,
Random best,0.006812906584814371,0.12525045683701475,2.5054267399428394,0.683010081952783,
Random average,0.014997250607334624,0.11737321398234442,2.5012983003893985,1.510595999835279,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.004318685570400493,0.1323601844926665,3.9118457445249533,0.6068842581560839,58.44214749336243
SF-SFD average,0.006935402521957943,0.09627365864763605,3.7128355104840156,0.9951265288998931,
LHS,0.0020382091896880006,0.06411101788264464,3.8804447304516283,0.29585093626375036,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.004336691343641785,0.12525045683701475,3.8478796214440094,0.6120596550541356,
Random average,0.007817239537920824,0.08889806986284671,3.7199227009152214,1.12463984206989,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.0028134003234689953,0.08087565345060393,4.548517052395249,0.4975279061424744,101.23427176475525
SF-SFD average,0.0046889738998293845,0.08134505970837114,4.594739256860756,0.8284440065012507,
LHS,0.0016066946516271052,0.08113394676538904,4.767221930228796,0.28334014011473785,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721834,0.048836649547471155,
Random best,0.002732050889554305,0.08643178737901279,4.791529426982906,0.48046915145991964,
Random average,0.005517994608864813,0.07735374352768119,4.637806252148066,0.9765247837178131,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.001975038360182424,0.1043564887501855,5.5693629659564925,0.3975729977259664,142.72391986846924
SF-SFD average,0.0036781209569476028,0.06967257700559158,5.3408672459018085,0.7544225423590881,
LHS,0.001033101436141548,0.0756120892409833,5.333031947734828,0.21129384034033893,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378697,0.03275554688059073,
Random best,0.0019900529691567748,0.08615716908970401,5.7316835976221645,0.40332099510303066,
Random average,0.004009003999875904,0.06960727219766531,5.397165531634273,0.8213947174897638,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.001682459756876531,0.07029001071054347,6.190298054009547,0.3848366362858847,189.2746617794037
SF-SFD average,0.002892334947177688,0.06657755379724706,6.0434271108493505,0.6636908716611912,
LHS,0.0008881146492456526,0.05199963974763248,6.088724897134149,0.20505507931980932,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361542,0.021903797521103177,
Random best,0.0016451610727861166,0.0654951863137412,6.1371341905880366,0.37732808793184625,
Random average,0.0032644585425264895,0.06457657627727052,6.077699400886704,0.749126042718719,
