Dimension: 5

Sample seed: 1

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.007918686076010095,0.18044604509533146,2.5929028948001465,0.7716844197069035,36.103257179260254
SF-SFD average,0.01374821484159301,0.1252058056236165,2.4924035862383644,1.3765319057375651,
LHS,0.005060264472052989,0.08270329173037415,2.379918394180633,0.5188967343050157,
Sobol,0.0017136747534114427,0.20085875206535064,2.804264684766014,0.16460393682354937,
Random best,0.008127188463862733,0.13318885419730975,2.345725380174982,0.8144351398218911,
Random average,0.01580045338702943,0.1211125673809745,2.5071590050430688,1.5876102290179708,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.003811860006548873,0.08137604853612895,3.864339060331413,0.5490346510418403,67.99255037307739
SF-SFD average,0.007060245399377228,0.09144538774702203,3.6703533564236284,1.0149639434406217,
LHS,0.0021308414906064943,0.08367782626375643,3.725803349935784,0.30721957956657636,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.003616088873896306,0.09257876739489738,3.77732513011155,0.5188035972759978,
Random average,0.00785341955472779,0.09254687959085421,3.7149355111441538,1.1274706443016698,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.0025524799612224314,0.10710176849222976,4.78281983115798,0.44462010967037746,110.27645063400269
SF-SFD average,0.004815615698268254,0.07933986938269304,4.645449128887332,0.8515514654531408,
LHS,0.0016071645355595354,0.07593195250245471,4.481532477411851,0.28509901133688176,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721834,0.048836649547471155,
Random best,0.0027324912477029173,0.10265334462894954,4.657207303639317,0.4777033357345262,
Random average,0.005224915365612459,0.07940217528512636,4.639411738688378,0.9235482872376458,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.0017465596482408863,0.05072426951676427,5.392096805611658,0.36110258001960194,154.94335508346558
SF-SFD average,0.0035157530824409845,0.07386730674733784,5.383363630426872,0.7190535942287033,
LHS,0.0009815262076255937,0.03803550209872288,5.3925937245294655,0.20410852348562866,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378697,0.03275554688059073,
Random best,0.0021951273679601258,0.08708541148976984,5.377590890289086,0.44636138627371724,
Random average,0.004047536413616676,0.07165621513472237,5.406202962937682,0.8285551893815655,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.0016426079359781465,0.05646451635094223,6.258525673727107,0.3778753374992515,195.63532829284668
SF-SFD average,0.002825644926277967,0.06292565783724122,6.112662202858674,0.6489816866503512,
LHS,0.0008940321044390576,0.08691947817266202,6.016838219719457,0.20325911808186478,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361542,0.021903797521103177,
Random best,0.0016176653060113733,0.07447155976379968,6.051599164181293,0.3697864984777018,
Random average,0.0030171034241647824,0.06445368677077541,6.09509334303425,0.6925853433419619,
