Dimension: 10

Sample seed: 4

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 10
Sf-sfd,0.051806022549842456,0.4572191882595643,2.1493671644995174,13.712623315521189,53.52149820327759
SF-SFD average,0.0667543200598199,0.4082983718303929,2.107760829173035,17.997747289858566,
LHS,0.04054951353042924,0.44671668999662967,2.10036980504373,10.780186089070169,
Sobol,0.02399215777984809,0.5112265046557152,2.6690477109637207,6.190680481952726,
Random best,0.05337045160918574,0.47485377481120983,2.4419553234677527,13.992655368059694,
Random average,0.06996893627253271,0.4187922021895759,2.1662768861306363,18.784492468477524,

Sample size: 200


The dimension of the input space is: 10
Sf-sfd,0.02595393623648068,0.3993235330349647,3.382668961286149,9.8986901096953,104.98255848884583
SF-SFD average,0.03388363402765788,0.34930040236537807,3.3760948106370043,13.157162074015746,
LHS,0.018820682775199327,0.3249642082205735,3.3601081019358685,7.3724950062162415,
Sobol,0.009976676208006463,0.3443265761099846,3.9288469801760257,3.8654349180136167,
Random best,0.02595865715870982,0.37966746965368997,3.5544921571504275,9.958512920524406,
Random average,0.0352572163297305,0.35082962940889983,3.382049653054291,13.68480306705262,

Sample size: 300


The dimension of the input space is: 10
Sf-sfd,0.019040733438164814,0.39174988241900516,4.187217472970605,8.916179211646476,184.23696160316467
SF-SFD average,0.02252230375688496,0.32634953041963455,4.255053003787548,10.788583944883879,
LHS,0.012616664524881749,0.32528519821046337,4.439345836976001,6.040696444175391,
Sobol,0.0057707200335297415,0.3443265761099846,4.865532266044492,2.7374715421183766,
Random best,0.017860524253857868,0.3269110042701374,4.3857444110539445,8.549202790049423,
Random average,0.023894043783418834,0.32279426258697136,4.309786331001327,11.458517117472507,

Sample size: 400


The dimension of the input space is: 10
Sf-sfd,0.012736042487277555,0.28374483295721836,4.890319310088717,7.152938712273378,254.73401761054993
SF-SFD average,0.016847051829999005,0.3097129251321495,5.0420559512995045,9.369872651229171,
LHS,0.00850460559741295,0.2857641168987613,5.114468489181155,4.767604257478611,
Sobol,0.0036581394522379185,0.3443265761099846,5.664594899508441,2.0032983682068672,
Random best,0.012430461074234067,0.3030455099732249,5.254442610447843,6.9215636284598485,
Random average,0.01774747261661332,0.3069455756246128,5.092244186012426,9.877511525091451,

Sample size: 500


The dimension of the input space is: 10
Sf-sfd,0.010520396415121258,0.2651333931632799,5.655609006612824,6.642957419557543,315.68416571617126
SF-SFD average,0.013586275294637632,0.2841211182915612,5.715003172893862,8.521331565206113,
LHS,0.006919743699387748,0.28611521723955446,5.909949454029354,4.33266949528192,
Sobol,0.00254276000924758,0.3443265761099846,6.35776326223809,1.5566704365047768,
Random best,0.01062669151725526,0.3155002883232103,5.871426763136903,6.586892328278026,
Random average,0.014077024453564206,0.28682239323648934,5.7526366943966085,8.815973208491327,
