Dimension: 25

Sample seed: 1

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 25
Sf-sfd,1.6209286170299029,1.0655152330085436,1.3152816898162418,1585.9915041170375,138.99021315574646
SF-SFD average,1.6492431605919793,0.9832243289987848,1.3538371732522907,1647.2567475793735,
LHS,2.3826799550966005,1.212686738307533,1.5873425178080642,2241.664740003531,
Sobol,4.477601097564865,1.082982715697716,1.9239319053270885,4350.966687269746,
Random best,2.2514208032119516,1.1711902812776622,1.7205787228961802,2140.2336239390806,
Random average,2.592853882794988,1.1330538661095118,1.5666849081341225,2490.9087523825124,

Sample size: 200


The dimension of the input space is: 25
Sf-sfd,1.0018749873688826,1.0686183727029894,2.6197934405216006,1382.2407298764742,318.855126619339
SF-SFD average,1.0425634814125786,1.0024474413533324,2.6247798378850358,1462.7229913907138,
LHS,1.1147846531853975,1.1111092692173001,2.8291561043232822,1520.486252791399,
Sobol,1.5756947512592845,1.082982715697716,3.3842006976787613,2161.252495437795,
Random best,1.1689829569739523,1.135991004961126,2.8273585732882656,1584.2156893508243,
Random average,1.2832296395595415,1.054474100380013,2.778983946661346,1775.7488163211467,

Sample size: 300


The dimension of the input space is: 25
Sf-sfd,0.7213293250671544,1.0196456058389232,3.5342456426334103,1233.0955014926933,475.41994071006775
SF-SFD average,0.7402423286694712,0.9651843835896106,3.5201953592882074,1282.7147947831081,
LHS,0.7731940892768492,0.9667199800785886,3.7895445920307864,1338.5359664894581,
Sobol,0.8857802362613008,1.082982715697716,4.397848676355794,1487.1291649464479,
Random best,0.7713624958850822,1.036795697655703,3.7542522517713945,1312.2719105608592,
Random average,0.8544769977230332,1.0104754690250752,3.704873334993382,1463.4545782591092,

Sample size: 400


The dimension of the input space is: 25
Sf-sfd,0.5584789374993075,1.002012541325676,4.238680409083198,1106.9318032184017,693.3213143348694
SF-SFD average,0.5865420646143314,0.9520977324039848,4.294653110801098,1176.982021137815,
LHS,0.5642596560656346,0.9862806840158799,4.433692908559928,1122.3486018937278,
Sobol,0.6033066477647218,1.082982715697716,5.380177711712297,1168.8670489421609,
Random best,0.6014483512222535,1.0187676704744903,4.47724418088198,1186.5320238577835,
Random average,0.640276891124573,0.9856118537578658,4.47605557789498,1273.5722705763885,

Sample size: 500


The dimension of the input space is: 25
Sf-sfd,0.43108951493366643,0.9020833431805709,4.950949787756754,978.7958450340884,1043.4413743019104
SF-SFD average,0.4532051258272526,0.915982229940337,4.944301081910694,1025.5371471461156,
LHS,0.4552049066005859,0.9791758560868064,5.267040755641288,1013.5279192933581,
Sobol,0.4514388018751747,1.0089190418743421,6.134293322403593,996.1446887829223,
Random best,0.47648417411078015,1.0164680261295156,5.190743908851928,1051.2120359650764,
Random average,0.5121762104085165,0.9635347639294551,5.154669405093162,1145.013999531333,
