Dimension: 30

Sample seed: 3

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 30
Sf-sfd,3.7186096012838563,1.1378566828590986,1.2044191986131985,4821.490635175005,233.22592639923096
SF-SFD average,3.823282311859182,1.092964901935021,1.156434542655956,5009.392558409153,
LHS,7.339357826101304,1.179768236097008,1.474366618385522,9415.67077181901,
Sobol,25.54997713477109,1.3191794324503396,1.8787313624843134,31671.80252845468,
Random best,6.9530508824867905,1.3237672375303589,1.469506641133238,8621.32396101146,
Random average,8.02292621828895,1.3357538314214918,1.4114582309972852,9919.348816719565,

Sample size: 200


The dimension of the input space is: 30
Sf-sfd,2.3983508973155825,1.1700843894170792,2.3404350067555835,4358.486294806928,530.986198425293
SF-SFD average,2.456890399352494,1.0894739067631967,2.286402795787954,4549.161741455782,
LHS,3.7183308871916996,1.2759770691671501,2.7813423444548393,6584.248081157522,
Sobol,8.050363747914568,1.2144229074119424,3.323504401863025,14445.464516061958,
Random best,3.559654959569304,1.2650870182655922,2.5707868967287424,6322.767820690792,
Random average,3.983729120048763,1.2521750350864533,2.622559486590551,7096.894911125775,

Sample size: 300


The dimension of the input space is: 30
Sf-sfd,1.8629476269662923,1.2222393318480045,3.3213389231213717,4092.5670445799587,857.0781815052032
SF-SFD average,1.89589639504024,1.1045096219411743,3.261139480682075,4280.703059685276,
LHS,2.4891247348430436,1.2125743948847851,3.6062807278906313,5477.563477829576,
Sobol,4.221087106170131,1.2144229074119424,4.390178257264976,9270.78533455378,
Random best,2.408992698269511,1.272159452030867,3.426591811944043,5228.977394590178,
Random average,2.651665671146609,1.1948687803318137,3.5502058316486824,5859.641194920938,

Sample size: 400


The dimension of the input space is: 30
Sf-sfd,1.4960608130731323,1.126292580596013,4.261636869904349,3877.8161080697405,1415.692444562912
SF-SFD average,1.5538385054961854,1.1100634229080864,4.0421774263330725,4044.0502536704794,
LHS,1.8314627006539883,1.229768545713162,4.5388981869187655,4632.12711577427,
Sobol,2.767349165009117,1.1453342159861435,5.3749291227300136,7128.279685265719,
Random best,1.8304164676119434,1.1761775789271822,4.368682059449516,4689.23208513988,
Random average,1.9995087671219762,1.1768920312538815,4.32737546917109,5121.287634110332,

Sample size: 500


The dimension of the input space is: 30
Sf-sfd,1.208769705260714,1.1348879863053827,4.771268521453022,3496.0160108818914,1397.9210391044617
SF-SFD average,1.2347650242775583,1.0737224821656584,4.664844429280905,3622.1464338199953,
LHS,1.5060755132034256,1.0940924365911655,5.184222691212669,4394.0836829495565,
Sobol,2.0117619719676476,1.1453342159861435,6.127453655458676,5792.622361555015,
Random best,1.4570498882596308,1.1292969452746373,4.9925393875935296,4218.118612083414,
Random average,1.598955621949556,1.1457372549958424,5.020323576714338,4611.353405310913,
