Dimension: 15

Sample seed: 9

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 15
Sf-sfd,0.20146515898660455,0.7353029039915709,1.9800121598181035,93.5683617719029,80.91023087501526
SF-SFD average,0.23005501212603005,0.6598216494680035,1.8699797086189982,109.520575908521,
LHS,0.1811802561674316,0.6248990012405062,1.8887120619291051,87.16182724380465,
Sobol,0.16445867365120526,0.8442923604082593,2.31546507968257,73.56085493683923,
Random best,0.20626859051112323,0.7482181251084511,1.8781736557200288,95.4705779032294,
Random average,0.2500858270235071,0.6825892362665213,1.9121232362837142,118.16023099301783,

Sample size: 200


The dimension of the input space is: 15
Sf-sfd,0.10474577627896497,0.5729731840630854,3.1943013338895883,72.22186103193738,182.96100640296936
SF-SFD average,0.11984019908315116,0.6170544118086493,3.116342000413989,81.56090205765518,
LHS,0.08791798188114619,0.5367947917245451,3.2395694489241964,61.27045043911341,
Sobol,0.06594801569633324,0.7276013238879088,3.814931797358358,43.211571343359985,
Random best,0.10382343765328317,0.638579633340222,2.75064412725061,70.31171813079712,
Random average,0.12457069957685127,0.6055474645964596,3.1395050535996853,85.07426490053372,

Sample size: 300


The dimension of the input space is: 15
Sf-sfd,0.06979686030415522,0.6222421001733224,4.065952954654431,58.025619051991285,252.0614984035492
SF-SFD average,0.08004183255038137,0.5688413720279913,4.0109692538615755,67.65485291324903,
LHS,0.058929745081917506,0.6118323697102434,4.117121443013497,49.13829230756309,
Sobol,0.03954833890970866,0.5866889712399658,4.709186516459299,33.154501642785526,
Random best,0.07083977464202107,0.7019941201258785,4.045209144342456,57.45246360681133,
Random average,0.08290879461076313,0.571228893929172,4.051803346376266,70.02575746928939,

Sample size: 400


The dimension of the input space is: 15
Sf-sfd,0.05279145806584484,0.5533931203820037,4.852652947488103,51.723394402496076,377.79957127571106
SF-SFD average,0.059930909768452716,0.5412947440081874,4.8028585695510495,58.929178925707554,
LHS,0.04220847566287178,0.5333219323420628,4.964661055819459,41.58877661413183,
Sobol,0.027627598824668365,0.5866889712399658,5.631197968044668,26.72645667768653,
Random best,0.050317565721623936,0.44847477166066435,4.795874733036397,50.86748932679823,
Random average,0.06209478748341914,0.5492408443687077,4.8279656839900165,60.91723210587913,

Sample size: 500


The dimension of the input space is: 15
Sf-sfd,0.042904463687404526,0.505921341207281,5.572888533262641,47.64895374708129,445.3063941001892
SF-SFD average,0.048911916347594814,0.5313961398178895,5.4946936000329,53.915419090699245,
LHS,0.03511891280153545,0.5147195643500184,5.4965036918221895,38.90955013117193,
Sobol,0.020737810381625366,0.5866889712399658,6.280348323958174,22.430380053544443,
Random best,0.04178323112611526,0.44847477166066435,5.4588978374153045,47.21175246499931,
Random average,0.0500958402918756,0.5293388731948055,5.507531002281966,55.251241459558486,
