Dimension: 30

Sample seed: 5

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 30
Sf-sfd,3.8287305367592994,1.2221984104886674,1.1856548266792852,4868.089811257534,181.6673126220703
SF-SFD average,3.9107700839891506,1.1169259016109354,1.1931719079713166,5095.409402293494,
LHS,7.443553918464149,1.3856771393933838,1.4928120767818889,9091.233838118396,
Sobol,25.54997713477109,1.3191794324503396,1.8787313624843134,31671.80252845468,
Random best,6.720867903485333,1.350547491720768,1.4294999478507857,8280.810505020048,
Random average,7.876361243278206,1.3321032466303107,1.4129877536970048,9748.587363630077,

Sample size: 200


The dimension of the input space is: 30
Sf-sfd,2.4929888893218433,1.1457698536864132,2.3423718882787012,4556.024817998759,421.6444237232208
SF-SFD average,2.5660104431921233,1.1088779800287787,2.3785618110615454,4728.608045963928,
LHS,3.6550266292911164,1.3396045748764203,2.57272788972368,6377.2866154257335,
Sobol,8.050363747914568,1.2144229074119424,3.323504401863025,14445.464516061958,
Random best,3.4028491910765624,1.194237767568878,2.6171460153451447,6145.234717255902,
Random average,3.954244191657314,1.2458267066757822,2.625447260405954,7054.387637251895,

Sample size: 300


The dimension of the input space is: 30
Sf-sfd,1.9206052025294067,1.1886786471663946,3.1978282657024444,4253.526533655926,577.4094166755676
SF-SFD average,1.9605444430356462,1.102220998670864,3.258519694228124,4429.081585079447,
LHS,2.454633886423945,1.1800870899767795,3.5742132963892304,5443.1500674917115,
Sobol,4.221087106170131,1.2144229074119424,4.390178257264976,9270.78533455378,
Random best,2.3852257827821326,1.195914987208912,3.5766739755266364,5269.730332761775,
Random average,2.640501874534733,1.199345835487177,3.5560616656873605,5828.901854728256,

Sample size: 400


The dimension of the input space is: 30
Sf-sfd,1.5213761098977585,1.183495700454866,4.083471240889491,3892.7520542231637,898.3768520355225
SF-SFD average,1.5384044326840018,1.080890272878504,4.006048326656397,4031.0094358187707,
LHS,1.873658285914109,1.1893477739241634,4.415556170309694,4784.936005900398,
Sobol,2.767349165009117,1.1453342159861435,5.3749291227300136,7128.279685265719,
Random best,1.8178096424967656,1.2800769502297278,4.436771468372237,4543.919476625681,
Random average,1.9780469468969542,1.170864010456033,4.335398267968509,5074.1016737057635,

Sample size: 500


The dimension of the input space is: 30
Sf-sfd,1.2296901765563444,1.1496053298730304,4.706813298580558,3544.811411554875,1113.2862870693207
SF-SFD average,1.2757338094153707,1.0866281272448313,4.71949453943457,3730.9010245271375,
LHS,1.5089201838614361,1.1242982911510417,5.135493221467988,4372.364765930327,
Sobol,2.0117619719676476,1.1453342159861435,6.127453655458676,5792.622361555015,
Random best,1.4995263744123761,1.2519311612864295,4.981522007908989,4218.715412914084,
Random average,1.5854239013377254,1.1532002720199834,5.005406405012951,4564.30107172544,
