Dimension: 20

Sample seed: 3

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 20
Sf-sfd,0.5891720560831466,0.8650224674948592,1.5793118853648866,421.6857238375739,115.02401733398438
SF-SFD average,0.6371952830265502,0.8233142565477773,1.5664630020195462,461.41673132895494,
LHS,0.6440293211478512,0.8400870453304274,1.8900502240138481,463.4080953246663,
Sobol,0.8617777281271719,1.0250762166785454,2.1959189734392273,587.5966666144548,
Random best,0.7317509642771958,0.9783790953552766,1.8087824227310985,506.68772949693954,
Random average,0.8225308798813903,0.9239431979752564,1.7391378039507162,578.633854879587,

Sample size: 200


The dimension of the input space is: 20
Sf-sfd,0.3306641761045377,0.8845724299729407,2.9344676054431162,332.0491992624469,214.2595636844635
SF-SFD average,0.35756749398821913,0.8051016707384753,2.8212581062633495,367.20150121734315,
LHS,0.3530695232910901,0.8495111060853799,2.75195244185721,358.24684554087764,
Sobol,0.3330679327919226,0.9527086693180398,3.642890053011315,327.2803689275619,
Random best,0.3714216437059026,0.9170040475051907,2.9413466890148565,369.59658043034733,
Random average,0.4106696255526225,0.8471307034612815,2.9650318958863995,416.58594948722055,

Sample size: 300


The dimension of the input space is: 20
Sf-sfd,0.2247638969627479,0.7763398586796961,3.812772353556772,284.58932442549155,408.57587695121765
SF-SFD average,0.24736468647038812,0.7628525640541213,3.707814031195689,314.47372536211356,
LHS,0.21782536639087802,0.8420279597916732,3.8165441359382433,270.8989154345203,
Sobol,0.19787171571604656,0.8931826624799025,4.465677495884411,242.15606597830666,
Random best,0.24097056903856462,0.8277980193268739,3.912262582942985,300.7741836356884,
Random average,0.2725203489565443,0.8135420967076837,3.8617498874468943,341.51855023204706,

Sample size: 400


The dimension of the input space is: 20
Sf-sfd,0.17744591388160025,0.7973410359410118,4.644164231025061,257.80258282490945,567.8169906139374
SF-SFD average,0.1903808545900472,0.755293134566132,4.542136411764785,279.8583176542127,
LHS,0.16552454040394515,0.7810927695844637,4.734653431881851,241.4906152851609,
Sobol,0.13856653970714383,0.8812555407627234,5.423492625874332,196.3317503204263,
Random best,0.18280990253762752,0.8191606723272059,4.595190799098805,264.05135348887836,
Random average,0.2052032458220266,0.7830546471282193,4.637872847238156,299.2375049169328,

Sample size: 500


The dimension of the input space is: 20
Sf-sfd,0.14406551745205576,0.8362717725755191,5.182717253430688,231.5369475407399,676.3862104415894
SF-SFD average,0.15489771494623097,0.7427545482872445,5.222642913375547,255.3285155543727,
LHS,0.13383112605771963,0.7768997941320368,5.42132500886084,218.4828964182829,
Sobol,0.10522325515463482,0.7967696774760649,6.238567754829733,170.5400379704037,
Random best,0.14705381814618868,0.7952573042019804,5.115000672181508,239.04228778048463,
Random average,0.16464881163715311,0.7516353050597127,5.328895384781812,270.6646265666789,
