Dimension: 5

Sample seed: 0

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.009659384601152343,0.1554418927781842,2.4766398088787107,0.9551039422863556,33.75528073310852
SF-SFD average,0.014137882880990695,0.1222047197025477,2.4976700429477767,1.4195535071362333,
LHS,0.004615452768489625,0.11969139446067469,2.5495119990566364,0.4634980825722314,
Sobol,0.0017136747534114427,0.20085875206535064,2.804264684766014,0.16460393682354937,
Random best,0.00792432885158334,0.13833848717006572,2.476929087722322,0.7899806803874537,
Random average,0.01579866419487819,0.1241016138024435,2.5137938154539152,1.5842845458186017,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.004424074335981576,0.10654322472426957,3.692280000263357,0.6313921109495191,65.85052108764648
SF-SFD average,0.007049136830761939,0.09551581195931946,3.7126290955015264,1.0111537003000592,
LHS,0.002603502340221331,0.11371643659957373,3.790230595653866,0.3697720916680916,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.003761697498247507,0.08634585238262056,3.746836681539762,0.5415100907871448,
Random average,0.007777334769109968,0.09219993434064301,3.71102174694179,1.1164016105026198,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.002877336919821616,0.07992649873031508,4.61340427934846,0.5086561304112936,111.04497361183167
SF-SFD average,0.004808089556543336,0.07911663302720195,4.611246143630748,0.8506450783709407,
LHS,0.0014230984815815084,0.10669583155420212,4.526680473128349,0.2487149926911426,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721834,0.048836649547471155,
Random best,0.0030668922803949172,0.08634585238262056,4.6879431896782435,0.540060169775269,
Random average,0.00514707588474516,0.0791004161389392,4.64529488148217,0.9098123978623118,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.0019154704298929293,0.08720559785049267,5.579065188697579,0.38864434288166516,130.66291999816895
SF-SFD average,0.0035749180200857944,0.06717435694839179,5.395526634460755,0.733443779356083,
LHS,0.0010715486380097339,0.08177505372778061,5.331723327121297,0.2185350566291074,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378697,0.03275554688059073,
Random best,0.001935211043977203,0.08634585238262056,5.285109512966704,0.3940296669092915,
Random average,0.0038903376391905766,0.07151126383018293,5.4160424264717335,0.7966063014931949,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.0017544968005420714,0.07794127605893618,6.035594944427563,0.40048200431565895,209.2258152961731
SF-SFD average,0.002821752692697441,0.06540873166367475,6.104017354325935,0.6474978602233792,
LHS,0.0008514423502619106,0.03346505524789322,6.116527205884917,0.19820403977912468,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361542,0.021903797521103177,
Random best,0.0016113704544542529,0.07521306134706587,5.909398391124612,0.3687163197159293,
Random average,0.003034621220003638,0.06531546172309624,6.105207580393317,0.6965112265301385,
