Dimension: 30

Sample seed: 7

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 30
Sf-sfd,3.648698918499883,1.1298089124945798,1.1491857862296195,4740.495481232233,203.90232706069946
SF-SFD average,3.725668783345552,1.0690007750991304,1.1683710146797661,4907.752350213689,
LHS,7.388846474350201,1.3964962568724693,1.4347703374145857,9002.303704086215,
Sobol,25.54997713477109,1.3191794324503396,1.8787313624843134,31671.80252845468,
Random best,6.947550725095811,1.4165169043287622,1.5184092816389394,8420.756509424944,
Random average,7.995796085620088,1.322078163878973,1.4098228945775895,9922.728940966248,

Sample size: 200


The dimension of the input space is: 30
Sf-sfd,2.3576777672974014,1.1806970017720417,2.2974261900648143,4274.450309595694,460.10322856903076
SF-SFD average,2.3793055839094044,1.0843562801300566,2.2754873262472546,4410.607332194169,
LHS,3.763570658251659,1.152630540191604,2.6459630790870925,6862.2221286329295,
Sobol,8.050363747914568,1.2144229074119424,3.323504401863025,14445.464516061958,
Random best,3.5333708603212486,1.2968404038262684,2.8493310770946465,6224.654361568196,
Random average,3.9738056702988747,1.250814026693246,2.652040510196222,7081.426437687337,

Sample size: 300


The dimension of the input space is: 30
Sf-sfd,1.844402477975457,1.1826014999281056,3.329319533471547,4089.508686015514,652.5225076675415
SF-SFD average,1.8660216551905855,1.0963115636656062,3.2471830611434305,4221.219270959115,
LHS,2.444426626046548,1.1984972212506908,3.616863583005968,5396.846399677511,
Sobol,4.221087106170131,1.2144229074119424,4.390178257264976,9270.78533455378,
Random best,2.4665540274363966,1.3164026737888297,3.4166599051733164,5297.691583896181,
Random average,2.6444563935798744,1.2065210915536755,3.5557122118592766,5828.2684612191315,

Sample size: 400


The dimension of the input space is: 30
Sf-sfd,1.4864646233150332,1.183571949502628,3.996835942756872,3803.90926877733,1440.7711689472198
SF-SFD average,1.5126414850259198,1.0937549148570218,4.021761727527038,3951.82518962309,
LHS,1.8315548654126115,1.2537168277958606,4.213317054837436,4608.760312260293,
Sobol,2.767349165009117,1.1453342159861435,5.3749291227300136,7128.279685265719,
Random best,1.811853248163633,1.161247742616146,4.32494824585482,4658.13033021693,
Random average,1.9816576041400125,1.1693579605407571,4.330573974986255,5085.048836638932,

Sample size: 500


The dimension of the input space is: 30
Sf-sfd,1.2769437507454402,1.1906722373347187,4.706194085584618,3646.1009634299467,1483.4849762916565
SF-SFD average,1.3012504945164645,1.0852774209954061,4.72081300148417,3806.7587536467718,
LHS,1.484207958410824,1.0672502294429325,4.971689179940999,4358.193175542888,
Sobol,2.0117619719676476,1.1453342159861435,6.127453655458676,5792.622361555015,
Random best,1.485704238111465,1.1854556153306053,5.0458155324513845,4245.178984608164,
Random average,1.5875252553176937,1.149600312772207,5.010399315763143,4574.026324907438,
