Dimension: 5

Sample seed: 4

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 5
Sf-sfd,0.008803426842640683,0.0,0.0,0.008803426842640683,61.62793850898743
SF-SFD average,0.01451597830973363,0.0,0.0,0.01451597830973363,
LHS,0.00419064836597105,0.12191295269253569,2.5370780081376556,0.4205063149573404,
Sobol,0.0017136747534114427,0.20085875206535064,2.8042646847660126,0.16460393682354937,
Random best,0.008591842102672276,0.13638945091565127,2.6712754384376876,0.8538152252947351,
Random average,0.015599689596327548,0.12596350802366477,2.5199441190859444,1.5643414102210766,

Sample size: 200


The dimension of the input space is: 5
Sf-sfd,0.004089471500364983,0.0,0.0,0.004089471500364983,129.7184669971466
SF-SFD average,0.007453083200371647,0.0,0.0,0.007453083200371647,
LHS,0.0019396467551278107,0.09634426301157707,3.701659419978997,0.2781080770770685,
Sobol,0.0006098875183773167,0.1797299542238647,4.016895690759145,0.08364299975304491,
Random best,0.0036121735093208596,0.12125012087252214,3.62564226844369,0.5124685620273463,
Random average,0.007637820335164757,0.09559389562069853,3.7279780175582737,1.095685876926909,

Sample size: 300


The dimension of the input space is: 5
Sf-sfd,0.002204127703491654,0.0,0.0,0.002204127703491654,187.61197304725647
SF-SFD average,0.004699942116271883,0.0,0.0,0.004699942116271883,
LHS,0.0020415924541328234,0.08593830958159573,4.717992403763391,0.3594476590166961,
Sobol,0.00028543108358913827,0.14101778911081794,4.934870628721835,0.048836649547471155,
Random best,0.0024782392859243885,0.08830586703565493,4.548758981058539,0.43674507254217854,
Random average,0.005097944969901941,0.08001326992202967,4.625036332363476,0.9010413746452428,

Sample size: 400


The dimension of the input space is: 5
Sf-sfd,0.0018849222278332078,0.0,0.0,0.0018849222278332078,266.0574676990509
SF-SFD average,0.0035025134674030365,0.0,0.0,0.0035025134674030365,
LHS,0.0011981649682988316,0.0647924695588678,5.506724628566818,0.24582862620600449,
Sobol,0.00016317544690203079,0.10635119835985923,5.744176664378698,0.03275554688059073,
Random best,0.0016549975757214064,0.09481287215518593,5.43810366666232,0.33510580128223655,
Random average,0.0037961193648590186,0.06935613658425265,5.404106606108047,0.7781528473582126,

Sample size: 500


The dimension of the input space is: 5
Sf-sfd,0.0019456482416135845,0.0,0.0,0.0019456482416135845,321.78870153427124
SF-SFD average,0.0029441569268864524,0.0,0.0,0.0029441569268864524,
LHS,0.0008596550282728987,0.05984696165428013,5.9878193788473535,0.1979597161672055,
Sobol,9.76033240345231e-05,0.10635119835985923,6.429522869361541,0.02190379752110318,
Random best,0.001501692745597305,0.06395361514931441,5.9994378151495384,0.34511647903875337,
Random average,0.0030144478589465675,0.06415283300677867,6.082776491804306,0.6922354118428435,
