Dimension: 15

Sample seed: 7

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 15
Sf-sfd,0.20242361690580557,0.0,0.0,0.20242361690580557,119.50933718681335
SF-SFD average,0.22476013750484042,0.0,0.0,0.22476013750484042,
LHS,0.18357441534624241,0.7669281225576677,2.063661015128859,84.35215719493145,
Sobol,0.16445867365120526,0.8442923604082593,2.3154650796825704,73.56085493683923,
Random best,0.20771666504458075,0.7171195365849846,1.9378944454701457,97.05848664375978,
Random average,0.252231989227723,0.6784454379963956,1.9314709967118089,119.2908339804889,

Sample size: 200


The dimension of the input space is: 15
Sf-sfd,0.10411494324780124,0.0,0.0,0.10411494324780124,213.1788935661316
SF-SFD average,0.11830816241341702,0.0,0.0,0.11830816241341702,
LHS,0.09508291869234453,0.576658129872177,3.223233526159147,65.47707847940713,
Sobol,0.06594801569633324,0.7276013238879088,3.814931797358357,43.211571343359985,
Random best,0.10764863735356256,0.671182608244734,3.3436527845984916,71.96298426740121,
Random average,0.12468053696650223,0.6095594792804482,3.1454821084444076,85.04223693003055,

Sample size: 300


The dimension of the input space is: 15
Sf-sfd,0.06846320332925115,0.0,0.0,0.06846320332925115,326.6969485282898
SF-SFD average,0.0792568936108879,0.0,0.0,0.0792568936108879,
LHS,0.06033717839339259,0.6209413363664937,3.992573086478088,50.19578286189326,
Sobol,0.03954833890970866,0.5866889712399658,4.709186516459299,33.154501642785526,
Random best,0.07179989348597982,0.6368831804569635,4.185102704204378,59.39431322165679,
Random average,0.08398527159321549,0.5751690616404389,4.076135727399562,70.84896122591299,

Sample size: 400


The dimension of the input space is: 15
Sf-sfd,0.05179406852849855,0.0,0.0,0.05179406852849855,447.66492891311646
SF-SFD average,0.05938822526411162,0.0,0.0,0.05938822526411162,
LHS,0.044552769969284256,0.512703945842162,4.903037310736678,44.17889403178328,
Sobol,0.027627598824668365,0.5866889712399658,5.631197968044664,26.72645667768653,
Random best,0.054069146851569716,0.5857579836273812,4.934561342027148,52.4441848063104,
Random average,0.06281738141107322,0.5413547354004608,4.840496290534842,61.76902148998356,

Sample size: 500


The dimension of the input space is: 15
Sf-sfd,0.042156359632668394,0.0,0.0,0.042156359632668394,570.2617273330688
SF-SFD average,0.048068675086811466,0.0,0.0,0.048068675086811466,
LHS,0.034776286569779824,0.572613419287578,5.464550548205773,37.86938297003835,
Sobol,0.020737810381625366,0.5866889712399658,6.280348323958174,22.430380053544443,
Random best,0.04199920523781886,0.5509014696756579,5.673108805669428,46.00650075221915,
Random average,0.050267480562910055,0.5226077011473507,5.515689710535693,55.55529306270794,
