Dimension: 15

Sample seed: 1

method,discrepancy,maximin,eigen_value,cumulative,time_to_sol

Sample size: 100


The dimension of the input space is: 15
Sf-sfd,0.18912820017334742,0.0,0.0,0.18912820017334742,161.220055103302
SF-SFD average,0.22555604966223328,0.0,0.0,0.22555604966223328,
LHS,0.17283706294238188,0.7006515663467963,1.8816610933617914,81.21276792067576,
Sobol,0.16445867365120526,0.8442923604082593,2.3154650796825704,73.56085493683923,
Random best,0.19792795567536636,0.6245636911109497,1.801116500572855,95.28492585816083,
Random average,0.2538403119971683,0.6678379793878052,1.9288788320658685,120.48899861229091,

Sample size: 200


The dimension of the input space is: 15
Sf-sfd,0.09546236524263163,0.0,0.0,0.09546236524263163,430.5476565361023
SF-SFD average,0.11719358735519576,0.0,0.0,0.11719358735519576,
LHS,0.0842600376226681,0.629806559227831,3.28196235267397,57.07250054700375,
Sobol,0.06594801569633324,0.7276013238879088,3.814931797358358,43.211571343359985,
Random best,0.10491809044337419,0.6919084778855464,3.137989124319322,69.7522434373845,
Random average,0.12717319103685246,0.6057935985096315,3.1333798941910636,86.84033658159849,

Sample size: 300


The dimension of the input space is: 15
Sf-sfd,0.07260460130917945,0.0,0.0,0.07260460130917945,701.7183346748352
SF-SFD average,0.08059887940097889,0.0,0.0,0.08059887940097889,
LHS,0.05781057858761596,0.5482725279887517,4.235361210979422,49.121871624832785,
Sobol,0.03954833890970866,0.5866889712399658,4.709186516459298,33.154501642785526,
Random best,0.07112375342193467,0.5038826404086513,3.8546130291621514,61.332250147638014,
Random average,0.08348368387604413,0.5643344010927107,4.06838587166321,70.64176336002413,

Sample size: 400


The dimension of the input space is: 15
Sf-sfd,0.053771111547376016,0.0,0.0,0.053771111547376016,743.3260109424591
SF-SFD average,0.06105243246232822,0.0,0.0,0.06105243246232822,
LHS,0.043860301282515834,0.5860090070322316,4.969424092823174,42.53387508086509,
Sobol,0.027627598824668365,0.5866889712399658,5.63119796804467,26.72645667768653,
Random best,0.05407237164911827,0.5677031305675613,4.867614313564686,52.747340910707365,
Random average,0.06226111755959438,0.5361992856821802,4.838727259240809,61.32986873094513,

Sample size: 500


The dimension of the input space is: 15
Sf-sfd,0.041466729625374565,0.0,0.0,0.041466729625374565,1314.3603711128235
SF-SFD average,0.04816901612830204,0.0,0.0,0.04816901612830204,
LHS,0.03412001894094052,0.4751826767006115,5.615195821537529,38.234131479755106,
Sobol,0.020737810381625366,0.5866889712399658,6.280348323958172,22.430380053544443,
Random best,0.04307254553051454,0.5079534326563183,5.525342865109498,47.813644031197235,
Random average,0.04999121402815124,0.5181359970835638,5.517180026849895,55.32775248048015,
